PRD ID,PRD Title,PRD State,New Feature ID,New Feature Title,New Feature State,Subtask ID,Subtask Title,Subtask State
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2218,SMART attribute #36,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2219,SMART attribute #37,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2220,SMART attribute #38,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2221,SMART attribute #39,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2222,SMART attribute #40,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2223,SMART attribute #41,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2224,SMART attribute #42,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2225,SMART attribute #43,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2226,SMART attribute #44,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2227,SMART attribute #45,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2228,SMART attribute #46,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2229,SMART attribute #47,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2230,SMART attribute #48,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2231,SMART attribute #49,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-2232,SMART attribute #50,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6566,SMART attribute #13 Average Program/Erase Count - RPC service,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6567,SMART attribute #2 Unexpected Power Loss Count - RPC service,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6568,SMART attribute #14 Wear Range Delta - RPC Service,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6569,SMART attribute #23 SSD Life Left - RPC service,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6570,SMART attribute #24 Available Reserved Space - RPC service,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6571,Power On Hours Feature and interface support ,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6757,Give the ERROR statistics  info in the bepu RPC server,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-6814,Fepu Statistics Information documentation,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-7442,TITAN-2182/Smart data flush task run PM state is not correct as the PM state is not normal ,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2182,Implement SMART attributes for G.1.0,Open,TITAN-7511,Security Erase should not affect non-user accessible area,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2638,Support DCF patch via DLMC process,Open,TITAN-5503,Write DCF Patch via DLMC - BE/Core work,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1656,SCT command to update WWN serial number or any other setting in IDENT or DCF area ,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1658,MFB needed with new sections including DCF-Z and DCF M also definition for DCF-P header,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1957,Creation of DCF-Z using defaults from xml,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1959,Generate documentation from DCF description,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1960,Enhance FEPU to handle DCF-Z as overlay,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-1962,Implement NVMe command to read and write DCF records ,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-2772,DCF Generation & Handling Infrastructure,Open,TITAN-3388,Update PRDtoXML spreadsheet with latest status,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-2937,Move Grown Defect Log to Manufacture Bad Block,Open,TITAN-1138,API: move Grown Defect Log to Manufacture Bad Block Table development,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-2937,Move Grown Defect Log to Manufacture Bad Block,Open,TITAN-1139,API: move Grown Defect Log to Manufacture Bad Block Table test and review,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-5476,Option ROM firmware protection,Open,TITAN-5477,OpRom Protection - Design,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-5476,Option ROM firmware protection,Open,TITAN-5478,OpRom Protection - Code/Unit Test,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-3389,Modify schemas with new 12 bit key values,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-6108,Define 12 bit key structure and tracking mechanism,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-6109,Define mechanism for providing RE WE information,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-6110,Modify tools/scripts to handle WE RE,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-6111,Modify FW to handle RE WE bits,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-6107,Update DCF framework to handle RE WE bits,Open,TITAN-6112,Review & testing,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-1970,MST - RFS - Mini MST During Format,Resolved,TITAN-2252,design/document,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1970,MST - RFS - Mini MST During Format,Resolved,TITAN-2253,coding,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1970,MST - RFS - Mini MST During Format,Resolved,TITAN-2254,debugging,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1970,MST - RFS - Mini MST During Format,Resolved,TITAN-3991,Integration with RFS format,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-1698,Design DCF FW parsing and handling ,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-1699,Prototype coding for DCF FW parsing and handling,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-1700,Unit Test for DCF FW parsing and handling,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-1701,Integration test for DCF indexing library,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-1961,Develop mechanism to write DCF-R  to RFS,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-3387,Port indexing library to Griffin firmware,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-4067,DCF prototype library - review and design doc update,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-4146,Design review and code modifications,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-4155,Initial infrastructure port for new DCF API's,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-4254,Push the new infrastructure for common DCF APIs for loading config structures,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-4255,support for 64-bit type values in the DCF schemas in keyed-fields (alignment issue),Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-5171,CLONE - support for 64-bit type values in the DCF schemas in keyed-fields (alignment issue),Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-5964,FW to consume the configuration entries provided in DCF Schema xml files,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-6113,Develop API to regenerate DCF-R from new ZMP,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-6674,Update DCF documentation,Open
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-6968,Initial support for DCF-P for integration with tools,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-6990,PCIe vendor ID and Device ID to be in DCF-M for tools team,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-7011,Initial support for DCF-P for integration with tools - Phase - 2,Resolved
TITAN-4259,Manufacturing Flow,Open,TITAN-1697,DCF Infrastructure,Code,TITAN-7397,Phase2 - Develop API to regenerate DCF-R from new ZMP,In Progress
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-4245,BE MST: Debug and Test with new data path,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-4246,BE MST: save PEC after MST done,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-4247,SBMU MST: save ELOG,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-4248,BE MST: test by using MP Tool,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-4249,FE&BE MST: PHY control ,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-6141,SBMU two stages format support,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-7233,MST panic mode,Closed
TITAN-4259,Manufacturing Flow,Open,TITAN-4244,MST minor features,Assessment,TITAN-7235,Debug with TOSHIBA 4-Plane flash dimm,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-691,Page Cache optimization design and review,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-692,Page Cache optimization coding,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-693,Page Cache optimization debug and test,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-694,Page Cache optimization optimization requirements review,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-695,support to add recovered data into page cache buffer,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-4407,Cache LRU coding,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-4422,add UECC cache bitmap,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-465,BE Page Cache optimization,Open,TITAN-7296,BEPU Read Error Handling page cache,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-755,Performance tuning write path coding,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-756,Performance tuning read path coding,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-757,Data path exception handler Design,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-758,data path exception handler code development,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-759,Performance tuning productionlize data path code complete,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-760,Data path exception handler verification,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-2949,Performance tuning analysis seq write,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-2950,Tuning FIFO depths and watermarks,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-482,BE Performance tuning- phase II,Open,TITAN-3240,Enhancing TIE utilization ,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1168,SIF SSSD Timers/Performance measurement tool (design),Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1169,SIF SSSD Timers/Performance measurement tool (code & review),Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1176,FHB Buffer Management for all operations - optimization,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1177,FEB Buffer Management for all operations - optimization,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1184,Metadata Handling Optimizations: Optimize for out-of-order delivery,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-1185,Metadata Handling Optimizations: Fully utilize MetadataInfo data structure,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-3870,FEPU Fast path performance tuning,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-3871,SATA change for performance tuning,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-3872,AHCI change for performance tuning,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-3869,Frontend Performance related tasks,Open,TITAN-5384,SATA Deadlock Prevention Implementation: Range Check Phase 2,Open
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-830,Cached NAND Read/Program (Document requirements get sign-off from Architecture),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-831,Cached NAND Read/Program (Design of framework documentation),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-832,Micron - Cached NAND Read (Implement Framework),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-833,Micron - Cached NAND Read (Test Framework on simulator),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-834,Micron - Cached NAND Read (Code Review Framework),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-835,Intel - Cached NAND Read/Program (Implement specific for Intel),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-836,Toshiba/SanDisk - Cached NAND Read/Program (Implement specific for Toshiba/SanDisk),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-837,Hynix - Cached NAND Read/Program (Implement specific for Hynix),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-838,Non-Micron - Cached NAND Program,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-839,Micron - Cached Read - Performance tuning,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-840,Micron - Cached NAND Program (Implement Framework),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-841,Micron - Cached NAND Program (Test Framework),Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-842,Micron - Cached NAND Read/Program Design Rework,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-843,Micron - Cached NAND Read/Program Design Doc update,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-844,Micron - Cached Program -Code Review & rework,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-2110,Micron - Cache Read testing on ASIC,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-2800,Micron - cache Read - Perf Stream Integration & Review,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-2801,Micron - cache program - coding,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-2802,Micron - Cached Program - Performance tuning,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-3259,IOMeter cache read performance measurement,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-3867,GCU needs to do single-plane read if only necessary data is read out,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-5379,Program cache Autopromote Pre test and Verification of Program cache for Sandisk/Toshiba,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-5564,Program cache command support Code review and rework,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-5878,Promote read cache code to AD,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-495,GCU Flash performance enhancement,Resolved,TITAN-6182,Promote read cache support code to AD,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-982,Prototype re-write path ,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-984,Design/documetation for recycler change,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-1804,Physical read to utilize new BE fast path coding,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2081,Physical read to utilize new BE fast path debug,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2084,data path interface change,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2085,recovery utilize new I/F,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2086,RFS utilize new I/F,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2087,Error handle utilize new I/F,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2088,MST utilize new I/F,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2089,integreate test and debug,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2090,get rid of old path and merge AD,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-2946,Sync GCU Firmware between FW_Griffin_AD and FW_Griffin_Int_Alpha2_Perf,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-3316,format/init use new data path,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-3318,new data path coding standard clean up,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-3319,final path coding standard clean up and review,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-3925,Raise Log utilize new I/F,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-4180,merge Alpha 2 with AD,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-4181,modify bottom write with new IF,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-4198,BEPU RAISE Accumulaltion With New I/F,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-4424,BBD utilize new I/F,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-4425,coding new erase interface with new struture,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-5510,merge Program fail EH to new I/F,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-5653,debug pcsim environment for the new data path,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-2082,BE old data path clean up,Resolved,TITAN-5875,new data path debug,Resolved
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-709,AHCI HIF Info Design,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-711,Speculatively request HIF info per chunk,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-713,Return control to the fast path while waiting on the DFU for HIF info,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-714,Integrate NBA into current HIF info buffer allocation,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-715,AHCI GetHifInfo rework testing and verification,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-716,AHCI HIF Info code review,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-717,AHCI HIF Info code review,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-718,AHCI HIF Info code review,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-1795,AHCI Transport HIFINFO performance tuning,In Progress
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-2388,Create generic API to allocate and deallocate resources for HIF Info,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-2951,Investigate 4K random Performance,Closed
TITAN-4258,Performance and Stability (70%),Open,TITAN-469,AHCI Transport - HIF Info performance rework,Code,TITAN-2952,HIF info clock cycle count improvements,In Progress
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1218,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits to HW (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1219,Griffin ATA Security: Save / Restore XTS Global Key and Lock Bits for COMRESET (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1222,Griffin ATA Security: Security State Transitions Test (unit test),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1473,Verify Security Feature set (without Security Erase) through real power cycle / Hw/Sw reset,Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1556,Griffin ATA Security Sprint 2 (design),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1557,Griffin ATA Security Sprint 4: MFB Initialization (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1558,Griffin ATA Security Sprint 4: Power Up (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1559,Griffin ATA Security Sprint 4: Ata Security Feature Set (Set Password Unlock Disable Freeze Lock and Security Erase Unit,Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1560,Griffin ATA Security Sprint 4: Unlock support (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1561,Griffin ATA Security Sprint 4: Disable Password support (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1562,Griffin ATA Security Sprint 4: Freeze Lock (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1563,Griffin ATA Security Sprint 4: Security Erase Unit (prototype),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1564,Griffin ATA Security regression (unit test),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-1802,CLONE - Griffin ATA Security Sprint 4: Ata Security Feature Set (Set Password Unlock Disable Freeze Lock and Security Erase Unit,Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-2788,Test ATA Security key hierarchy on FPGA or SSD hardware (unit test),Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3238,Griffin ATA Security Use Common Security APIs,Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3293,Add query function to query Security Enabled State for TCG,Closed
TITAN-2723,ATA Security:  Security Set Password (SSP),Resolved,TITAN-646,ATA Security Feature Set and Key Hierarchy support,Resolved,TITAN-3326,Add function to return DK,Closed
